@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.085527,0.43084,0.31373,1.7518,-12.271,0,0.10747,1.321,1.9283,0.56916,0.11232,0.25755,0.070565,0.10747,1155.7,0.31583,2.321,0.10747,0.055731,70.503,1.1061,0.10282,0.044353,?,0.50721,0.2649,21.178,1.1663,4.1992,0.18416,0.058242,82.674,4.4149,4.2759,0.08607,1.9283,?,0.56916,0.044635,0.18884,0.10928,0.05332,123.45,52.949,0.22962,0.85922,73.797,0.074215,0.038487,1.6967,0.41728,0.2265,2.1159,2.1159,4963.3,0.044635,0.15027,0.94573,0,5.1771,6.8934,78.984,4.6212,7.1687,0
0.008063,0.88216,0.071766,1.0814,-5.9749,-0.003997,0.009443,0.13358,14.171,0.11784,0.016782,0.010704,0.002112,0.009443,10756,0.033935,1.1336,0.009443,0.000666,4.9574,0.91917,0.010286,0.000569,?,0.004066,0.032371,1.4015,1.5577,3.6429,0.058067,0.000888,22.751,16.043,16.043,0.01888,14.171,?,0.11784,0.001332,0.19623,0.95535,0.000726,20.111,15.153,0.041891,0.86317,4.964,-0.010207,-0.00072,1.0814,0.88216,0.062332,2.5577,2.5577,315.39,0.001332,0.068425,0.99933,0,73.627,24.087,22.721,16.064,307.59,0
0.30993,1.0714,0.25842,1.5621,26.271,0.10989,0.3431,-0.12325,0.91754,-0.13205,0.3431,0.74624,0.15683,0.3431,886.67,0.41165,0.93337,0.3431,0.122,0,0.44682,0.26596,0.11021,0.2116,-0.13205,0.38069,0.86774,0.91704,4.059,0.3765,0.122,54.752,6.6664,0.24824,0.26596,3.4877,1.1743,0.47956,0.094573,0.11848,0.096794,0.094573,86.144,86.144,?,1.5621,0,0.16803,0.059747,0.67035,0.45977,0.15001,-0.46858,1.7018,2960.1,-0.089876,-2.3471,1.0899,-4.6317,?,4.2371,59.673,6.1166,9.9795,0
0.021919,0.68192,0.11974,1.1756,-10.583,0,0.022386,0.46645,2.6938,0.31808,0.065123,0.032828,0.014962,0.022386,6175.6,0.059104,1.4665,0.022386,0.00831,26.35,1.7071,0.063267,0.008137,?,0.28541,0.058418,1.4804,0.60374,4.4857,0.24878,0.014834,95.17,3.8353,3.8353,0.078491,2.6938,?,0.31808,0.029137,0.01961,0.27999,0.023486,106.81,80.459,0.11271,0.89041,27.141,0.045349,0.016834,1.1756,0.68192,0.26074,1.6037,1.6037,3664.4,0.029137,0.068909,0.99171,0,13.852,4.5365,92.397,3.9504,13.582,0
0.16382,0.39282,0.18736,1.523,124.37,0,0.16382,1.5457,2.3227,0.60718,0.16382,0.45728,0.41637,0.16382,148.26,2.4619,2.5457,0.16382,0.070529,20.199,1.1865,0,0.070529,?,0.48628,2.4619,?,0.41232,4.4787,0.15005,0.15931,135,2.7038,2.4658,0.019436,2.3227,23.87,0.62465,0.008368,0.12842,0.016301,0,78.509,58.31,1.2745,1.1642,48.435,-0.80329,-0.34584,1.3889,0.35824,0.36985,1.3362,1.3747,5640.9,0.58298,0.2698,0.42126,0.028777,18.071,6.2596,56.296,6.4836,5.1116,0
0.069929,0.58907,0.29299,1.52,-16.807,0.19982,0.089171,0.66959,1.053,0.39444,0.089171,0.15827,0.046773,0.089171,2030.9,0.17972,1.6976,0.089171,0.039395,62.507,1.5165,0.1084,0.030894,0.24357,0.39444,0.14706,0.50428,2.0403,4.3325,0.25133,0.039395,95.67,3.8152,0.18401,0.1084,2.2822,18.273,0.42009,0.047889,0.044582,0.15481,0.047889,134.05,71.541,0.1804,0.83202,65.821,0.091698,0.040511,1.4538,0.56342,0.26211,2.7469,2.9255,6300.2,0.050342,0.17729,0.94966,0.065038,5.8393,5.1019,90.854,4.0174,15.763,0
0.21486,0.1722,0.3875,3.2503,60.589,0,0.26759,4.8073,1.6039,0.8278,0.28014,1.554,0.1796,0.26759,218.18,1.6729,5.8073,0.26759,0.16684,37.19,1.1653,0.26199,0.13396,?,0.58343,1.3667,20.869,0.88007,4.0227,-0.002125,0.16685,46.805,7.7983,7.7983,0.26105,1.6039,?,0.8278,0.16276,1.0286,0.020321,0.16335,87.063,49.872,1.3147,2.3013,44.42,0.24151,0.15058,3.2503,0.1722,0.12823,1.8801,1.8801,4083.1,0.16276,0.25955,0.83573,0,9.8144,7.3187,39.187,9.3144,3.6427,0
0.2609,0.65114,0.22233,1.3559,-26.445,-0.069992,0.2609,0.53578,2.9155,0.34886,0.28037,0.41762,0.089487,0.2609,910.95,0.40068,1.5358,0.2609,0.089487,49.272,?,0,0.089487,?,0.22617,0.40068,0,1.4537,3.2046,0.21325,0.20039,96.6,3.7785,3.6253,0.010626,2.9155,23.722,0.36798,0.003645,0.050504,?,0,102.1,52.824,0.6629,0.72589,60.856,0,0,1.3009,0.62473,0.26466,2.281,2.406,356.08,0.19035,0.74785,0.81999,0.054797,7.4078,6.9098,78.212,4.6668,19.063,0
0.95469,0.46271,0.32766,1.7142,-5.0429,0,0.95469,1.1612,6.9713,0.53729,0.99121,2.081,0.15373,0.95469,157.59,2.3161,2.1612,0.95469,0.13694,19.508,?,0.95928,0.13694,?,0.53557,2.3161,26.266,1.5341,2.764,0.062547,0.13694,27.829,13.116,13.004,0.95427,6.9713,?,0.53729,0.13688,0.14035,0.014331,0.1376,37.803,18.296,2.5623,0.90206,22.602,0.84228,0.12082,1.6996,0.45876,0.076243,2.5156,2.5156,190.28,0.13688,1.7768,0.86773,0,18.71,19.95,24.019,15.196,32.64,0
0.096153,0.44599,0.041202,1.1387,-17.878,0,0.12119,1.2422,1.5281,0.55401,0.14074,0.40795,0.11947,0.12119,891.69,0.40934,2.2422,0.12119,0.079304,24.057,1.1971,0.13516,0.062922,?,0.40861,0.35321,6.9122,0.062264,3.8374,0.2842,0.089811,78.612,4.6431,3.0926,0.14884,1.5281,2.2112,0.66144,0.097402,0.059341,0.075644,0.088447,76.585,52.529,0.95469,0.79966,26.653,0.073786,0.048284,0.75846,0.29707,0.21537,0.83721,0.99956,283.38,0.097402,0.17356,0.92454,0.19392,15.173,6.9486,70.955,5.1441,2.3093,0
-0.001294,0.84372,0.062569,1.0776,-44.802,-0.1366,0.007802,0.18523,3.8493,0.15629,0.015441,0.009681,0.00794,0.007802,10076,0.036226,1.1852,0.007802,0.002027,51.929,1.1489,0.014395,-0.000336,?,-0.13374,0.025445,1.8844,0.47574,3.1859,0.21825,0.003252,74.806,4.8793,4.6607,-0.083014,3.8493,?,0.15629,-0.021566,0.006296,0.75689,0.00374,81.871,29.942,-0.002364,0.39811,50.833,-0.008368,-0.002174,1.0294,0.80591,0.20495,1.1883,1.1883,96.004,-0.021567,-0.008282,0.99803,0,7.0288,12.19,76.419,4.7763,29.268,0
0.028847,0.54845,0.38535,1.9722,21.976,0,0.029546,0.82333,1.247,0.45155,0.033412,0.07454,0.02828,0.029546,5676.6,0.064299,1.8233,0.029546,0.023694,90.847,0.78605,0.015278,0.023133,?,0.42704,0.063023,3.9519,1.7655,3.7474,0.43596,0.026747,117.61,3.1035,2.243,0.016803,1.247,3.0997,0.60362,0.013475,0.012752,0.87071,0.012252,227.34,136.49,0.092944,1.1892,92.088,0.00956,0.007667,1.4253,0.39638,0.32222,2.0688,2.7655,2154,0.013475,0.063883,0.97765,0.33676,4.0178,2.6741,116.02,3.1459,5.713,0
0.37776,0.71951,0.18867,1.2688,9.0581,0,0.37776,0.38984,2.3553,0.28049,0.38455,0.53816,0.16263,0.37776,685.63,0.53236,1.3898,0.37776,0.16039,21.175,1.4294,0.38454,0.16039,?,0.18267,0.53236,56.634,1.7248,3.6578,0.29556,0.16282,129.51,2.8182,2.7494,0.37705,2.3553,49.442,0.29574,0.16009,0.036724,0.061526,0.16327,134.02,112.85,2.7647,1.0741,25.21,0.37926,0.16103,1.2378,0.70194,0.35483,2.5642,2.7036,858.09,0.16009,1.3468,0.84016,0.054368,17.238,3.2344,108.78,3.3554,21.532,0
0.18995,0.097677,0.72433,8.4156,187.66,0.18995,0.23594,9.0909,1.2047,0.88797,0.23594,2.4155,0.20927,0.23594,131.13,2.7835,10.238,0.23594,0.18161,49.701,?,0.22557,0.1462,0.23594,0.88797,2.3126,2.0915,4.0696,3.9924,-0.12935,0.18161,33.058,11.041,2.3093,0.22557,1.3158,?,0.88797,0.17362,2.7612,0.01228,0.17362,155.17,105.47,1.0737,6.6044,59.873,0.18962,0.14595,8.4156,0.097677,0.09057,4.9889,4.9889,7118.3,0.16989,0.21391,0.83011,0,7.3439,3.4609,27.442,13.301,7.2994,0
0.16163,0.48088,0.21201,1.6984,22.205,0,0.20452,1.0795,2.7728,0.51912,0.2078,0.67375,0.090485,0.20452,699.59,0.52173,2.0795,0.20452,0.073759,6.5121,?,0.19569,0.058291,?,0.40761,0.43255,59.59,0.43764,3.6059,0.17136,0.074943,43.01,8.4864,5.3569,0.19673,2.7728,3.4299,0.65501,0.070951,0.040388,0.066219,0.070576,66.253,59.741,3.2672,1.5355,7.0094,0.14931,0.05385,1.0721,0.30355,0.11784,1.0716,1.3521,855.55,0.07095,0.31135,0.9266,0.26177,56.05,6.1097,39.958,9.1345,5.7236,0
0.20664,0.20533,0.45234,3.2159,98.908,0,0.25491,3.8703,1.554,0.79467,0.25751,1.2487,0.1844,0.25491,261.52,1.3957,4.8703,0.25491,0.16403,22.364,1.0262,0.24681,0.13297,?,0.78625,1.1606,95.132,1.3168,4.0745,-0.033907,0.16406,56.941,6.4101,6.373,0.24551,1.554,?,0.79467,0.15798,1.2949,0.024578,0.15882,92.104,69.74,2.1702,2.7495,26.56,0.21515,0.13844,3.1972,0.20414,0.156,2.3133,2.3133,5369.4,0.15798,0.26003,0.83741,0,16.321,5.2337,47.945,7.6128,4.5239,0
0.17028,0.49195,0.27771,1.8803,36.434,0,0.17028,1.0327,1.171,0.50805,0.17028,0.5398,0.18872,0.17028,812.53,0.44921,2.0327,0.17028,0.14541,61.956,1.219,0,0.14541,?,0.12506,0.44921,?,0.68259,5.0363,0.39551,0.29083,153.32,2.3806,1.5265,0.070062,1.171,2.5341,0.66369,0.059831,0.11689,0.32337,0,173.39,111.44,0.85668,1.2502,96.609,-0.05071,-0.043305,1.2057,0.31545,0.42006,1.2488,1.6313,30194,0.35869,0.33516,0.6418,0.30634,5.8913,3.2753,98.327,3.7121,2.8783,0
-0.029482,0.11598,0.47193,5.0692,116.46,0,-0.029482,7.6224,1.305,0.88402,0.013223,-0.25421,0.013787,-0.029482,2352.7,0.15514,8.6224,-0.029482,-0.022591,18.189,1.3669,0.006287,-0.022591,?,-0.029482,0.15514,0.14721,1.1452,3.664,0.074917,-0.019767,32.432,11.254,11.254,-0.000217,1.305,?,0.88402,-0.000166,0.15701,0.071909,0.004817,159.34,141.15,-0.45333,4.5084,18.186,-0.041188,-0.031561,5.0692,0.11598,0.088856,2.1452,2.1452,2177,-0.000166,-0.03335,1.0252,0,20.067,2.5859,32.438,11.252,3.1668,0
0.13142,0.49861,0.22758,1.4832,0.093287,0.20327,0.16478,0.94265,1.137,0.47002,0.16478,0.34988,0.12843,0.16478,865.43,0.42176,2.0056,0.16478,0.10064,50.74,1.4529,0.15918,0.080262,0.25365,0.47002,0.35484,1.1053,0.75495,5.0356,0.25373,0.10064,119.37,3.0578,0.31925,0.15918,1.6686,17.041,0.49765,0.097217,0.17572,0.080086,0.097217,137.27,86.532,0.57737,0.99992,57.689,0.11367,0.069423,1.401,0.47098,0.32704,1.5592,1.6509,24704,0.12046,0.2796,0.87954,0.058798,7.1935,4.2181,104.99,3.4765,5.4317,0
0.097027,0.26791,0.37585,2.6381,46.435,0.0859,0.12932,2.7326,1.1078,0.73209,0.12958,0.56364,0.14003,0.12932,630.4,0.57899,3.7326,0.12932,0.11674,57.038,1.2665,0.12958,0.087586,0,0.3202,0.45846,503.35,0.9522,5.5671,0.24184,0.11674,109.46,3.2936,2.8206,0.34273,1.1078,11.233,0.77056,0.30938,0.46802,0.057476,0.11697,164.05,107.01,0.56048,1.8836,83.616,0.10378,0.093679,2.2593,0.22944,0.30362,1.8547,1.9522,2.6381,0.30938,0.13253,0.67749,0.052553,6.3992,3.4107,75.597,4.8283,2.8066,0
0.21348,0.3286,0.33247,2.2387,96.131,0,0.21348,2.0433,1.3298,0.6714,0.21887,0.79541,0.16054,0.21348,561.81,0.64969,3.0433,0.21348,0.16054,33.802,?,0,0.16054,?,0.39782,0.64969,0,0.833,4.182,0.073533,0.36073,124.97,2.9207,2.3856,0.015958,1.3298,?,0.6714,0.012001,0.85998,?,0,101.57,67.772,1.7335,1.7799,57.34,0,0,1.8286,0.2684,0.34238,1.6822,1.6822,5055.1,0.4105,0.31797,0.59356,0,10.798,5.3857,73.671,4.9545,3.3317,0
-0.01236,0.44718,0.15715,1.3655,-15.911,0.14693,-0.01236,1.12,0.99133,0.50085,-0.01236,-0.028745,0.045075,-0.01236,1644.1,0.22201,2.2362,-0.01236,-0.005612,41.358,0.82701,-0.004343,-0.005612,0.1966,0.50085,0.22201,-0.019545,0.38064,4.2828,0.2022,-0.005612,70.637,5.1673,-0.009711,-0.004343,2.2465,19.617,0.51805,-0.001972,0.006216,0.13702,-0.001972,96.855,55.497,-0.049524,0.78508,40.999,-0.11598,-0.052658,1.313,0.42998,0.19353,1.2131,1.2548,3013.9,-0.008746,-0.024677,1.0087,0.034357,8.8255,6.5769,71.255,5.1225,5.3347,0
0.015229,0.31623,0.09339,1.342,-79.379,0.21689,0.019336,2.078,0.9811,0.65712,0.019336,0.07081,0.071485,0.019336,1352.6,0.26986,3.1623,0.019336,0.016197,92.045,1.1564,-0.025074,0.012757,0.22082,0.65712,0.25687,-0.20607,0.14741,4.0725,0.2635,0.016197,81.913,4.456,-0.079292,-0.025074,1.2792,1.5155,0.70028,-0.021004,0.1749,0.25403,-0.021004,97.442,5.3971,0.050587,0.23955,90.305,-0.091076,-0.076292,1.1588,0.27307,0.22442,1.0372,1.1053,1103.6,-0.019266,0.023176,1.0193,0.065683,3.9654,67.629,83.491,4.3717,1.8843,0
0.014768,0.46314,0.42301,1.9754,?,0,0.014768,1.1592,2.8643,0.53686,0.015381,0.034054,0.005156,0.014768,11447,0.031887,2.1592,0.014768,0.005156,28.046,1.041,0,0.005156,?,0.50568,0.031887,0,2.9517,3.6446,0.12344,0.01383,?,0,0,0.001086,2.8643,?,0.53686,0.000379,0.28069,?,0,93.655,65.609,0.0671,1.4679,?,0,0,1.8497,0.43367,?,3.746,3.746,1866.1,1,0.027509,0.000799,0,13.014,5.5633,55.263,6.6048,19.987,0
0.24698,0.14362,0.43363,4.0192,74.714,0.5839,0.24698,5.9014,1.2871,0.84757,0.24698,1.7197,0.25133,0.24698,185.44,1.9683,6.9627,0.24698,0.21959,84.085,1.155,0.26342,0.21959,0.5843,0.84757,1.9683,3.0145,1.0258,4.4362,0.060626,0.21959,59.991,6.0843,1.8341,0.26342,1.1436,?,0.84757,0.2342,0.52925,0.015786,0.2342,162.66,78.578,0.9532,2.2152,108.23,0.22772,0.20246,4.0192,0.14362,0.16436,2.0049,2.0049,11839,0.22307,0.2914,0.77693,0,4.3408,4.6451,46.608,7.8312,2.6606,0
0.19299,1.1992,-0.004658,0.99329,-39.146,-0.95381,0.25839,-0.24284,1.0406,-0.29122,0.25839,0.37217,0.09974,0.25839,1304,0.2799,0.83387,0.25839,0.076778,35.727,1.2761,0.27882,0.057345,-0.96826,-0.29122,0.22537,0.86212,-0.015008,3.5756,0.34838,0.076778,78.357,4.6582,0.2325,0.27882,3.6032,0.71336,0.21372,0.082848,0.051825,0.11072,0.082848,70.892,35.165,0.58585,0.51882,37.178,0.20154,0.059886,0.57506,0.69428,0.21468,-0.93829,0.68859,-17.53,0.03902,-0.66269,0.96098,-1.7339,10.216,10.38,75.3,4.8473,10.843,0
0.017567,0.66592,-0.031707,0.94134,-45.899,0.017567,0.025441,0.42748,1.0884,0.28466,0.025441,0.047068,0.027773,0.025441,4279.1,0.085299,1.5017,0.025441,0.012439,36.228,?,0.050667,0.008589,0.025441,0.28466,0.073475,0.26962,-0.064551,4.8532,0.31415,0.012439,104.99,3.4767,0.076086,0.050667,2.0549,2.4385,0.41007,0.024774,0.044966,0.2669,0.024774,86.466,50.239,0.086539,0.56578,39.429,0.019306,0.00944,0.76406,0.54051,0.28763,0.57953,0.83484,-2261.4,0.081183,0.061711,0.91882,0.44054,10.075,7.2653,96.462,3.7839,4.1637,0
0.37747,0.33765,0.4176,2.3195,93.972,0.84574,0.37747,1.8663,1.3743,0.63014,0.37747,1.1927,0.31008,0.37747,298.67,1.2221,2.9616,0.37747,0.28365,47.248,1.2117,0.38098,0.28365,0.84574,0.63014,1.2221,3.9344,1.5704,4.6148,0.085037,0.28365,119.3,3.0596,1.1283,0.38098,1.3842,26.55,0.65131,0.28628,0.71484,0.026676,0.28628,139.29,92.045,2.1913,1.7752,64.932,0.34581,0.25986,2.1741,0.31649,0.32684,2.3697,2.4493,17201,0.27235,0.59902,0.72765,0.033581,7.7253,3.9654,86.807,4.2048,5.0045,0
0.32492,0.53748,0.11029,1.2052,-2.2857,0,0.32492,0.86054,3.552,0.46252,0.32492,0.60453,0.091969,0.32492,600.54,0.60779,1.8605,0.32492,0.091475,12.523,1.9375,0,0.091475,?,0.42997,0.60779,?,0.31312,3.4875,0.14711,0.18843,71.34,5.1163,5.1163,0.027618,3.552,?,0.46252,0.007775,0.038745,10.212,0,64.424,51.901,2.6661,0.97846,16.176,-0.001754,-0.000494,1.2052,0.53748,0.19545,1.3131,1.3131,338.86,0.22581,0.70249,0.77419,0,29.145,7.0326,55.231,6.6086,10.084,0
0.050978,0.70647,-0.17756,0.74327,-71.33,0.077842,0.064406,0.31079,1.0238,0.21957,0.064406,0.093125,0.059905,0.064406,2113.8,0.17267,1.4155,0.064406,0.031628,36.518,1.0468,0.070006,0.025034,0.099343,0.21957,0.15367,0.35197,-0.36538,4.1511,0.34589,0.031628,126.92,2.8759,0.099091,0.070006,2.0662,20.871,0.23443,0.034377,0.005043,0.18204,0.034377,91.513,54.994,0.25021,0.44868,37.388,0.012421,0.0061,0.72763,0.69161,0.34772,0.45183,0.48242,-2514.3,0.023277,0.23218,0.97672,0.067714,9.995,6.637,123.96,2.9444,4.1905,0
0.09808,1.507,-0.95167,0.3667,-232.8,-0.10527,0.098455,-0.40669,1.0412,-0.61286,0.098455,0.065518,0.079624,0.098455,3835.5,0.095163,0.66358,0.098455,0.054665,27.768,0.83235,0.090452,0.054456,-0.10485,-0.61286,0.094914,0.52288,-2.1198,4.2722,0.80846,0.054665,317.07,1.1512,0.060023,0.090452,1.874,97.551,-0.60862,0.050221,0.034449,0.3659,0.050221,101.18,73.415,0.7158,0.27552,28.911,0.045499,0.025262,0.36567,1.5027,0.86869,-1.3651,-1.3557,-17810,0.039533,-0.16004,0.96047,-0.006925,13.144,4.9717,304.54,1.1985,4.0118,0
0.19699,0.31619,0.3653,2.1553,14.527,0.48594,0.23576,2.031,1.0851,0.64216,0.23576,0.74564,0.094342,0.23576,436.45,0.8363,3.1627,0.23576,0.084115,32.447,1.056,0.24955,0.070282,0.59762,0.64216,0.71367,0.96611,1.1469,3.8696,0.094092,0.084115,44.68,8.1692,0.78923,0.24955,2.8819,?,0.64216,0.089033,0.20725,0.037365,0.089033,80.213,47.766,0.79061,1.3673,35.209,0.22088,0.078806,2.1553,0.31619,0.12241,2.0162,2.0162,2705.8,0.078438,0.30676,0.92156,0,11.249,7.6414,41.175,8.8645,8.7999,0
0.13182,0.23664,0.40689,3.07,55.023,0.13182,0.13182,3.1778,1.1953,0.75199,0.13182,0.67059,0.11916,0.13182,417.83,0.87357,4.2258,0.13182,0.075986,40.233,?,0.1439,0.075986,0.13182,0.75199,0.87357,0.99146,1.0261,4.627,0.092601,0.075986,49.434,7.3835,0.60809,0.1439,1.7531,10.288,0.79206,0.082949,0.41352,0.035557,0.082949,109.87,69.634,0.68935,2.0972,48.089,0.068995,0.039772,2.5501,0.19657,0.13544,1.8964,1.9975,17236,0.16336,0.17529,0.83664,0.053286,9.0721,5.2417,41.359,8.8252,4.3748,0
0.060362,0.47234,0.17292,1.5066,-2.1432,0.060362,0.082692,1.1168,1.026,0.52752,0.082692,0.24226,0.076711,0.082692,983.82,0.371,2.1171,0.082692,0.036199,27.097,?,0.096174,0.026424,0.082692,0.52752,0.32373,0.43196,0.356,3.9602,0.20048,0.036199,55.959,6.5227,0.20361,0.096174,2.3873,2.6311,0.65852,0.0421,0.089039,0.082286,0.0421,77.313,50.216,0.35593,1.0098,27.802,0.003627,0.001588,1.0888,0.34134,0.15331,1.086,1.3557,1577.9,0.025367,0.11443,0.97463,0.24833,13.47,7.2686,54.539,6.6924,4.703,0
0.093584,0.27385,0.36804,2.344,140,0.25933,0.11615,2.4245,1.1184,0.66395,0.11615,0.42414,0.17193,0.11615,544.01,0.67094,3.6517,0.11615,0.10868,7.566,1.0968,0.11088,0.08757,0.32177,0.66395,0.58854,1.1604,1.0277,5.1459,-0.031118,0.10868,104.6,3.4894,0.4049,0.11088,1.0859,0,0.66395,0.10375,1.1234,0.050448,0.10375,114.16,106.59,4.2246,2.2631,8.4615,0.043294,0.040511,2.344,0.27385,0.28658,1.854,1.854,51504,0.10584,0.14095,0.89416,0,48.242,3.4243,93.531,3.9024,2.9842,0
0.035972,0,1,?,1560.2,-0.31137,0.035972,?,0.27564,1,0.035972,?,1.9238,0.035972,0,?,?,0.035972,1.9238,0,-1325,-0.030116,1.9238,-0.31137,1,?,-4.4394,?,2.8504,-4.1389,1.9238,0,?,?,-0.030116,0.10384,?,1,-1.6106,?,0,-1.6106,4228.2,4228.2,?,?,0,-0.030116,-1.6106,?,0,0,?,?,708.6,-2.6279,0.035972,3.6279,0,?,0.086325,0,?,?,0
0.38414,0.18685,0.05238,1.4247,1.1472,0,0.47876,4.352,2.9706,0.81315,0.49094,3.8822,0.20006,0.47876,114.76,3.1806,5.352,0.47876,0.16117,5.1928,0.9957,0.48098,0.12932,0.66134,0.44513,2.6742,39.473,0.063545,3.6894,0.054449,0.16527,17.987,20.292,13.393,0.46812,2.9706,?,0.81315,0.15759,0.22392,0.010441,0.16191,18.196,13.003,9.0896,1.082,6.1642,0.36545,0.12302,0.94035,0.12332,0.04928,0.98648,0.98648,256.19,0.15759,0.47241,0.84094,0,70.29,28.07,15.153,24.088,3.6037,0
0.12603,0.11675,0.81911,8.2999,137.07,0.35976,0.15809,7.1957,1.0745,0.84011,0.15809,1.4089,0.093008,0.15809,229.79,1.5884,8.5652,0.15809,0.079284,18.803,1.0365,0.14439,0.063205,0.46042,0.84011,1.3138,0.7781,11.925,4.4274,-0.20357,0.079284,22.071,16.538,1.2367,0.14439,2.0192,182.32,0.84465,0.072413,4.8389,0.022349,0.072413,71.091,52.288,1.2269,7.3845,20.204,0.11702,0.058688,7.9769,0.11221,0.060468,12.231,12.297,21914,0.069359,0.15001,0.93064,0.00541,19.412,6.9805,20.54,17.77,29.029,0
0.006784,0.43792,0.46046,2.1717,-4.7486,0,0.006784,1.2835,2.641,0.56208,0.03091,0.017263,0.013555,0.006784,4464.8,0.081751,2.2835,0.006784,0.002569,66.665,0.85962,0.028554,0.002569,0.04332,0.55998,0.081751,1.1835,3.1417,4.377,0.14517,0.009531,54.981,6.6386,5.9573,0.032218,2.641,17.621,0.58314,0.012199,0.16957,0.25356,0.010812,108.74,42.074,0.014064,0.94425,67.489,-0.000462,-0.000175,1.9488,0.39297,0.15063,3.835,3.9787,10969,0.012199,0.012069,0.99744,0.037465,5.4751,8.6753,54.31,6.7206,18.02,0
0.12903,0.092665,0.37208,5.3162,47.415,0,0.1607,9.7915,2.2932,0.90733,0.16973,1.8641,0.1035,0.1607,142.51,2.5613,10.792,0.1607,0.070074,16.259,?,0.16952,0.056266,0.1607,0.24996,2.2196,18.762,0.68685,4.0853,-0.018646,0.074006,14.824,24.623,22.907,0.17059,2.2932,65.646,0.91276,0.074387,1.5762,0.012548,0.073923,51.315,35.056,1.2631,4.1312,17.566,0.092878,0.040501,4.9456,0.086206,0.040612,1.6749,1.6849,4528,0.074387,0.14221,0.93008,0.005979,22.449,10.412,13.721,26.602,4.2333,0
0.09701,0.33917,0.30177,2.1731,-8.9767,0.51961,0.11355,1.9484,1.545,0.66083,0.11564,0.44142,0.088699,0.11355,903.34,0.40406,2.9484,0.11355,0.073495,75.969,1.0204,0.05417,0.062788,0.26181,0.64603,0.35528,25.935,0.68432,6.8854,0.21952,0.073495,66.456,5.5178,4.185,0.13217,1.545,2.8983,0.74276,0.085548,0.057714,0.14558,0.035061,128.55,52.586,0.30167,0.92304,82.693,0.030681,0.019858,1.6482,0.25724,0.18123,1.4985,1.6843,2.1731,0.085548,0.1468,0.88187,0.12397,4.8046,6.941,60.771,6.0062,3.5036,0
0.14855,0.022395,0.69552,32.056,98.498,0,0.18977,43.652,2.3267,0.9776,0.19328,8.4734,0.11018,0.18977,31.888,11.446,44.652,0.18977,0.081561,20.246,0.8608,0.18517,0.063847,0.4925,0.14855,9.6058,52.742,2.4657,3.5384,-0.1526,0.08307,3.8252,95.42,95.42,0.18971,2.3267,?,0.9776,0.081536,16.853,0.002965,0.079585,53.413,33.167,1.1511,26.294,22.043,0.11859,0.05097,32.056,0.022395,0.01048,3.4657,3.4657,2402.9,0.081536,0.15195,0.91875,0,18.028,11.005,3.5133,103.89,8.2481,0
0.080258,0.16186,0.00252,1.0167,-16.218,0.12168,0.10143,4.9807,1.1422,0.80617,0.10143,0.6726,0.16863,0.10143,368.64,0.99014,6.1783,0.10143,0.10673,13.798,1.3707,0.10027,0.084451,0.14783,0.80617,0.85934,1.2051,0.002976,6.2998,0.15515,0.10673,66.155,5.5174,0.61948,0.10027,0.95798,10.616,0.81722,0.10551,0.10499,0.033447,0.10551,52.804,39.006,2.234,0.77848,15.76,0.041434,0.043599,0.94725,0.1508,0.18125,0.95215,0.96521,5025.3,0.12452,0.099555,0.87548,0.013717,26.453,9.3574,57.917,6.3021,1.1224,0
